hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
122,14:56:20,hit_122_20260730_145620.csv,512,DEFECT,HIGH,0,35,111,350,500000,4232119,4232119,-3800870,928678.3,,695,-345,坏棒 总长 1002 任意重度敲 铁头
123,14:56:21,hit_123_20260730_145621.csv,512,DEFECT,HIGH,0,85,112,841,500000,4333486,4333486,-3882879,1049563.5,,695,146,坏棒 总长 1002 任意重度敲 铁头
124,14:56:42,hit_124_20260730_145642.csv,512,DEFECT,HIGH,0,82,109,836,500000,4749592,4749592,-3499810,1280300.2,,695,141,坏棒 总长 1002 任意重度敲 铁头
125,14:56:43,hit_125_20260730_145643.csv,512,DEFECT,HIGH,0,84,111,840,500000,4720894,4720894,-3805521,1124794.5,,695,145,坏棒 总长 1002 任意重度敲 铁头
126,14:56:43,hit_126_20260730_145643.csv,512,DEFECT,HIGH,0,83,110,838,500000,4685654,4685654,-3719695,1166528.1,,695,143,坏棒 总长 1002 任意重度敲 铁头
127,14:56:44,hit_127_20260730_145644.csv,512,DEFECT,HIGH,0,84,111,840,500000,4491499,4491499,-3802684,1047434.8,,695,145,坏棒 总长 1002 任意重度敲 铁头
128,14:56:44,hit_128_20260730_145644.csv,512,DEFECT,HIGH,0,84,111,840,500000,4700315,4700315,-3735173,1184906,,695,145,坏棒 总长 1002 任意重度敲 铁头
129,14:56:44,hit_129_20260730_145644.csv,512,DEFECT,HIGH,0,36,112,356,500000,4136096,4136096,-3928719,809983.9,,695,-339,坏棒 总长 1002 任意重度敲 铁头
130,14:56:45,hit_130_20260730_145645.csv,512,DEFECT,HIGH,0,79,111,790,500000,4320283,4320283,-3754381,1013250.8,,695,95,坏棒 总长 1002 任意重度敲 铁头
131,14:56:45,hit_131_20260730_145645.csv,512,DEFECT,HIGH,0,77,109,785,500000,4530680,4530680,-3549510,1274027.6,,695,90,坏棒 总长 1002 任意重度敲 铁头
132,14:56:46,hit_132_20260730_145646.csv,512,DEFECT,HIGH,0,76,108,670,500000,4717503,4717503,-3548354,1468507.7,,695,-25,坏棒 总长 1002 任意重度敲 铁头
133,14:56:46,hit_133_20260730_145646.csv,512,DEFECT,HIGH,0,77,109,785,500000,4608448,4608448,-3514745,1195718.5,,695,90,坏棒 总长 1002 任意重度敲 铁头
134,14:56:46,hit_134_20260730_145646.csv,512,DEFECT,HIGH,0,77,109,785,500000,4331304,4331304,-4102057,734164.1,,695,90,坏棒 总长 1002 任意重度敲 铁头
135,14:56:47,hit_135_20260730_145647.csv,512,DEFECT,HIGH,0,77,108,680,500000,4731385,4731385,-3756346,1407898.6,,695,-15,坏棒 总长 1002 任意重度敲 铁头
136,14:56:47,hit_136_20260730_145647.csv,512,DEFECT,HIGH,0,73,108,639,500000,4673063,4673063,-3236838,1269368.9,,695,-56,坏棒 总长 1002 任意重度敲 铁头
