hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
134,17:17:32,hit_134_20260730_171732.csv,512,DEFECT,HIGH,0,90,116,752,500000,5181173,5181173,-4528378,182712.3,,800,-48,坏棒 总长1000 任意重度敲 800
135,17:17:33,hit_135_20260730_171733.csv,512,DEFECT,HIGH,0,25,116,238,500000,5029286,4637833,-5029286,-216994.9,,800,-562,坏棒 总长1000 任意重度敲 800
136,17:17:33,hit_136_20260730_171733.csv,512,DEFECT,HIGH,0,23,116,219,500000,4696575,4630364,-4696575,76862.8,,800,-581,坏棒 总长1000 任意重度敲 800
137,17:17:33,hit_137_20260730_171733.csv,512,DEFECT,HIGH,0,24,116,228,500000,4901551,4441510,-4901551,-99351.1,,800,-572,坏棒 总长1000 任意重度敲 800
138,17:17:34,hit_138_20260730_171734.csv,512,DEFECT,HIGH,0,24,116,228,500000,4796083,4447754,-4796083,-39722.7,,800,-572,坏棒 总长1000 任意重度敲 800
139,17:17:34,hit_139_20260730_171734.csv,512,DEFECT,HIGH,0,23,115,221,500000,4697332,4319496,-4697332,16894.5,,800,-579,坏棒 总长1000 任意重度敲 800
140,17:17:34,hit_140_20260730_171734.csv,512,DEFECT,HIGH,0,26,114,252,500000,5190154,4119259,-5190154,-419117.7,,800,-548,坏棒 总长1000 任意重度敲 800
141,17:17:34,hit_141_20260730_171734.csv,512,DEFECT,HIGH,0,25,114,242,500000,5090270,3998197,-5090270,-488525.2,,800,-558,坏棒 总长1000 任意重度敲 800
142,17:17:35,hit_142_20260730_171735.csv,512,DEFECT,HIGH,0,87,116,723,500000,4900504,4306030,-4900504,-190966.1,,800,-77,坏棒 总长1000 任意重度敲 800
143,17:17:35,hit_143_20260730_171735.csv,512,DEFECT,HIGH,0,31,122,279,500000,5549723,4292567,-5549723,-426805.0,,800,-521,坏棒 总长1000 任意重度敲 800
144,17:17:35,hit_144_20260730_171735.csv,512,DEFECT,HIGH,0,24,117,226,500000,4858271,4785665,-4858271,-99982.7,,800,-574,坏棒 总长1000 任意重度敲 800
145,17:17:35,hit_145_20260730_171735.csv,512,DEFECT,HIGH,0,89,117,735,500000,5086580,5086580,-4857321,57940.6,,800,-65,坏棒 总长1000 任意重度敲 800
146,17:17:36,hit_146_20260730_171736.csv,512,DEFECT,HIGH,0,23,116,219,500000,4713235,4622327,-4713235,18974.5,,800,-581,坏棒 总长1000 任意重度敲 800
147,17:17:36,hit_147_20260730_171736.csv,512,NORMAL,HIGH,0,0,115,0,500000,4313199,4313199,-4115811,393803.5,,800,,坏棒 总长1000 任意重度敲 800
148,17:17:36,hit_148_20260730_171736.csv,512,NORMAL,HIGH,0,0,114,0,500000,4158488,4158488,-4118220,258361.4,,800,,坏棒 总长1000 任意重度敲 800
149,17:17:36,hit_149_20260730_171736.csv,512,DEFECT,HIGH,0,24,114,233,500000,5038886,4193771,-5038886,-343307.2,,800,-567,坏棒 总长1000 任意重度敲 800
