hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
110,16:29:18,hit_110_20260730_162918.csv,512,DEFECT,HIGH,0,37,108,381,500000,3761848,3322349,-3761848,-291351.7,,307,74,坏棒 总长1002  轻轻敲 铁头
111,16:29:19,hit_111_20260730_162919.csv,512,DEFECT,HIGH,0,39,108,402,500000,3786978,3786978,-3655262,-333370.5,,307,95,坏棒 总长1002  轻轻敲 铁头
112,16:29:19,hit_112_20260730_162919.csv,512,DEFECT,HIGH,0,34,114,330,500000,5055736,4108457,-5055736,-474511.8,,307,23,坏棒 总长1002  轻轻敲 铁头
113,16:29:19,hit_113_20260730_162919.csv,512,DEFECT,LOW,0,61,0,580,500000,2039690,2039690,-1526553,-110170.8,,307,273,坏棒 总长1002  轻轻敲 铁头
114,16:29:20,hit_114_20260730_162920.csv,512,DEFECT,HIGH,0,61,110,505,500000,4402889,4402889,-2810718,475302.9,,307,198,坏棒 总长1002  轻轻敲 铁头
115,16:29:21,hit_115_20260730_162921.csv,512,DEFECT,HIGH,0,37,115,327,500000,3766927,3573827,-3766927,-164739.3,,307,20,坏棒 总长1002  轻轻敲 铁头
116,16:29:21,hit_116_20260730_162921.csv,512,DEFECT,HIGH,0,34,113,300,500000,3309963,3309963,-2299446,-173220.3,,307,-7,坏棒 总长1002  轻轻敲 铁头
117,16:29:21,hit_117_20260730_162921.csv,512,DEFECT,HIGH,0,63,113,460,500000,4400407,4400407,-3267139,214426.2,,307,153,坏棒 总长1002  轻轻敲 铁头
118,16:29:21,hit_118_20260730_162921.csv,512,DEFECT,HIGH,0,35,113,309,500000,3308651,3135863,-3308651,-214887.1,,307,2,坏棒 总长1002  轻轻敲 铁头
119,16:29:22,hit_119_20260730_162922.csv,512,DEFECT,HIGH,0,36,113,318,500000,3616405,3579688,-3616405,-216711.0,,307,11,坏棒 总长1002  轻轻敲 铁头
120,16:29:22,hit_120_20260730_162922.csv,512,DEFECT,HIGH,0,35,113,309,500000,3481426,3284774,-3481426,-172594.9,,307,2,坏棒 总长1002  轻轻敲 铁头
121,16:29:22,hit_121_20260730_162922.csv,512,DEFECT,HIGH,0,98,113,769,500000,3441437,3252249,-3441437,-250531.4,,307,462,坏棒 总长1002  轻轻敲 铁头
122,16:29:22,hit_122_20260730_162922.csv,512,DEFECT,HIGH,0,35,113,309,500000,3315973,3046608,-3315973,-191631.4,,307,2,坏棒 总长1002  轻轻敲 铁头
123,16:29:23,hit_123_20260730_162923.csv,512,DEFECT,HIGH,0,69,109,591,500000,3984671,3984671,-3168138,84051.8,,307,284,坏棒 总长1002  轻轻敲 铁头
124,16:29:23,hit_124_20260730_162923.csv,512,DEFECT,HIGH,0,34,113,300,500000,3261466,3261466,-3226382,-172879.8,,307,-7,坏棒 总长1002  轻轻敲 铁头
125,16:29:23,hit_125_20260730_162923.csv,512,DEFECT,HIGH,0,64,113,469,500000,4091194,4091194,-3634362,32472.5,,307,162,坏棒 总长1002  轻轻敲 铁头
126,16:29:24,hit_126_20260730_162924.csv,512,DEFECT,HIGH,0,33,108,340,500000,2950562,2868216,-2950562,-226515.0,,307,33,坏棒 总长1002  轻轻敲 铁头
127,16:29:24,hit_127_20260730_162924.csv,512,DEFECT,HIGH,0,73,112,613,500000,4231107,4231107,-3406014,499.3,,307,306,坏棒 总长1002  轻轻敲 铁头
128,16:29:24,hit_128_20260730_162924.csv,512,DEFECT,HIGH,0,100,113,787,500000,3772791,3772791,-3455866,-95285.4,,307,480,坏棒 总长1002  轻轻敲 铁头
129,16:29:24,hit_129_20260730_162924.csv,512,DEFECT,HIGH,0,100,113,787,500000,3185709,3111618,-3185709,-197189.9,,307,480,坏棒 总长1002  轻轻敲 铁头
130,16:29:25,hit_130_20260730_162925.csv,512,DEFECT,HIGH,0,97,113,761,500000,3344439,3110812,-3344439,-253557.6,,307,454,坏棒 总长1002  轻轻敲 铁头
131,16:29:25,hit_131_20260730_162925.csv,512,DEFECT,HIGH,0,33,115,292,500000,3041220,3041220,-2967593,-264582.0,,307,-15,坏棒 总长1002  轻轻敲 铁头
132,16:29:25,hit_132_20260730_162925.csv,512,DEFECT,HIGH,0,68,108,587,500000,3905625,3905625,-3147664,9048.3,,307,280,坏棒 总长1002  轻轻敲 铁头
133,16:29:25,hit_133_20260730_162925.csv,512,DEFECT,HIGH,0,99,113,778,500000,3237597,3173297,-3237597,-136411.7,,307,471,坏棒 总长1002  轻轻敲 铁头
134,16:29:26,hit_134_20260730_162926.csv,512,NORMAL,HIGH,0,0,108,0,500000,4032669,4032669,-2715957,239101.4,,307,,坏棒 总长1002  轻轻敲 铁头
135,16:29:26,hit_135_20260730_162926.csv,512,NORMAL,HIGH,0,0,108,0,500000,4395239,4395239,-2255981,475728.6,,307,,坏棒 总长1002  轻轻敲 铁头
136,16:29:26,hit_136_20260730_162926.csv,512,DEFECT,HIGH,0,28,110,282,500000,3563298,3563298,-3267688,-189233.4,,307,-25,坏棒 总长1002  轻轻敲 铁头
137,16:29:26,hit_137_20260730_162926.csv,512,DEFECT,HIGH,0,29,112,287,500000,3406517,3406517,-3340387,-216334.0,,307,-20,坏棒 总长1002  轻轻敲 铁头
138,16:29:27,hit_138_20260730_162927.csv,512,DEFECT,HIGH,0,71,110,606,500000,4544536,4544536,-3425391,68122.4,,307,299,坏棒 总长1002  轻轻敲 铁头
139,16:29:27,hit_139_20260730_162927.csv,512,DEFECT,HIGH,0,34,113,300,500000,3094054,2859956,-3094054,-144611.2,,307,-7,坏棒 总长1002  轻轻敲 铁头
140,16:29:31,hit_140_20260730_162931.csv,512,DEFECT,HIGH,0,100,113,787,500000,3136354,3136354,-2547967,-211073.3,,307,480,坏棒 总长1002  轻轻敲 铁头
