hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
117,17:31:41,hit_117_20260730_173141.csv,512,NORMAL,HIGH,0,0,118,0,500000,5612289,5612289,-3937730,1070978.2,,800,,坏棒 总长 1000 轻轻敲 铁头 800
118,17:31:42,hit_118_20260730_173142.csv,512,DEFECT,HIGH,0,21,118,196,500000,4986775,4986775,-4310068,205831.8,,800,-604,坏棒 总长 1000 轻轻敲 铁头 800
119,17:31:42,hit_119_20260730_173142.csv,512,DEFECT,HIGH,0,87,117,716,500000,4850203,4850203,-4262134,112675.1,,800,-84,坏棒 总长 1000 轻轻敲 铁头 800
120,17:31:42,hit_120_20260730_173142.csv,512,DEFECT,HIGH,0,25,118,233,500000,5064038,5064038,-3970321,514011.8,,800,-567,坏棒 总长 1000 轻轻敲 铁头 800
121,17:31:43,hit_121_20260730_173143.csv,512,DEFECT,HIGH,0,25,121,227,500000,5163036,5163036,-4079720,769599.0,,800,-573,坏棒 总长 1000 轻轻敲 铁头 800
122,17:31:43,hit_122_20260730_173143.csv,512,NORMAL,HIGH,0,0,116,0,500000,4843297,4843297,-3587721,890110.1,,800,,坏棒 总长 1000 轻轻敲 铁头 800
123,17:31:43,hit_123_20260730_173143.csv,512,NORMAL,HIGH,0,0,117,0,500000,4834102,4834102,-3639527,1075550.3,,800,,坏棒 总长 1000 轻轻敲 铁头 800
124,17:31:43,hit_124_20260730_173143.csv,512,NORMAL,HIGH,0,0,116,0,500000,4986238,4986238,-3472869,1093824.2,,800,,坏棒 总长 1000 轻轻敲 铁头 800
125,17:31:44,hit_125_20260730_173144.csv,512,DEFECT,HIGH,0,23,122,207,500000,4784653,4319287,-4784653,-121594.2,,800,-593,坏棒 总长 1000 轻轻敲 铁头 800
126,17:31:44,hit_126_20260730_173144.csv,512,DEFECT,HIGH,0,27,119,250,500000,5088470,5088470,-4164962,437142.8,,800,-550,坏棒 总长 1000 轻轻敲 铁头 800
127,17:31:44,hit_127_20260730_173144.csv,512,NORMAL,HIGH,0,0,116,0,500000,5263831,5263831,-3616790,991352.2,,800,,坏棒 总长 1000 轻轻敲 铁头 800
128,17:31:45,hit_128_20260730_173145.csv,512,NORMAL,HIGH,0,0,117,0,500000,5229880,5229880,-3518786,1177094.3,,800,,坏棒 总长 1000 轻轻敲 铁头 800
129,17:31:45,hit_129_20260730_173145.csv,512,NORMAL,HIGH,0,0,115,0,500000,4438849,4438849,-3609786,796772.7,,800,,坏棒 总长 1000 轻轻敲 铁头 800
130,17:31:45,hit_130_20260730_173145.csv,512,NORMAL,HIGH,0,0,117,0,500000,4682868,4682868,-3665183,982866.9,,800,,坏棒 总长 1000 轻轻敲 铁头 800
131,17:31:45,hit_131_20260730_173145.csv,512,NORMAL,HIGH,0,0,119,0,500000,4921877,4921877,-4019723,768004.3,,800,,坏棒 总长 1000 轻轻敲 铁头 800
132,17:31:46,hit_132_20260730_173146.csv,512,DEFECT,HIGH,0,32,111,296,500000,5170024,4735659,-5170024,285496.4,,800,-504,坏棒 总长 1000 轻轻敲 铁头 800
133,17:31:46,hit_133_20260730_173146.csv,512,DEFECT,HIGH,0,26,108,268,500000,5076947,5060993,-5076947,151953.9,,800,-532,坏棒 总长 1000 轻轻敲 铁头 800
134,17:31:46,hit_134_20260730_173146.csv,512,NORMAL,HIGH,0,0,118,0,500000,4762300,4762300,-3781042,733422.7,,800,,坏棒 总长 1000 轻轻敲 铁头 800
