hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
104,16:03:14,hit_104_20260730_160314.csv,512,DEFECT,HIGH,0,23,108,237,500000,4717303,4465742,-4717303,206610.7,,307,-70,坏帮 总长1002 轻轻敲 塑料头 307
105,16:03:15,hit_105_20260730_160315.csv,512,DEFECT,HIGH,0,26,110,262,500000,5116556,4222789,-5116556,-44590.3,,307,-45,坏帮 总长1002 轻轻敲 塑料头 307
106,16:03:15,hit_106_20260730_160315.csv,512,DEFECT,HIGH,0,27,109,275,500000,5385695,4257217,-5385695,-42896.1,,307,-32,坏帮 总长1002 轻轻敲 塑料头 307
107,16:03:15,hit_107_20260730_160315.csv,512,DEFECT,HIGH,0,27,112,267,500000,5109180,4004618,-5109180,-210366.6,,307,-40,坏帮 总长1002 轻轻敲 塑料头 307
108,16:03:16,hit_108_20260730_160316.csv,512,DEFECT,HIGH,0,25,109,255,500000,4874824,4237777,-4874824,-34955.1,,307,-52,坏帮 总长1002 轻轻敲 塑料头 307
109,16:03:16,hit_109_20260730_160316.csv,512,DEFECT,HIGH,0,25,109,255,500000,5061964,4254584,-5061964,-30799.0,,307,-52,坏帮 总长1002 轻轻敲 塑料头 307
110,16:03:16,hit_110_20260730_160316.csv,512,DEFECT,HIGH,0,25,108,257,500000,5126509,4537546,-5126509,143170.6,,307,-50,坏帮 总长1002 轻轻敲 塑料头 307
111,16:03:16,hit_111_20260730_160316.csv,512,DEFECT,HIGH,0,26,110,262,500000,5120023,4180911,-5120023,-125557.2,,307,-45,坏帮 总长1002 轻轻敲 塑料头 307
112,16:03:17,hit_112_20260730_160317.csv,512,DEFECT,HIGH,0,24,109,244,500000,4886186,4456655,-4886186,175390.1,,307,-63,坏帮 总长1002 轻轻敲 塑料头 307
113,16:03:17,hit_113_20260730_160317.csv,512,DEFECT,HIGH,0,25,112,247,500000,4931809,4320352,-4931809,82654.7,,307,-60,坏帮 总长1002 轻轻敲 塑料头 307
114,16:03:17,hit_114_20260730_160317.csv,512,DEFECT,HIGH,0,29,112,287,500000,5582552,4283137,-5582552,17719.9,,307,-20,坏帮 总长1002 轻轻敲 塑料头 307
115,16:03:17,hit_115_20260730_160317.csv,512,DEFECT,HIGH,0,22,110,222,500000,4501406,4432283,-4501406,213082.5,,307,-85,坏帮 总长1002 轻轻敲 塑料头 307
116,16:03:18,hit_116_20260730_160318.csv,512,DEFECT,HIGH,0,24,110,242,500000,4919650,4453640,-4919650,197081.7,,307,-65,坏帮 总长1002 轻轻敲 塑料头 307
117,16:03:18,hit_117_20260730_160318.csv,512,NORMAL,HIGH,0,0,110,0,500000,4699882,4699882,-4515883,370796.5,,307,,坏帮 总长1002 轻轻敲 塑料头 307
118,16:03:18,hit_118_20260730_160318.csv,512,DEFECT,HIGH,0,26,109,265,500000,5220194,4284435,-5220194,-54450.3,,307,-42,坏帮 总长1002 轻轻敲 塑料头 307
119,16:03:19,hit_119_20260730_160319.csv,512,DEFECT,HIGH,0,21,119,185,500000,4499594,4323637,-4499594,87989.9,,307,-122,坏帮 总长1002 轻轻敲 塑料头 307
120,16:03:19,hit_120_20260730_160319.csv,512,DEFECT,HIGH,0,99,115,778,500000,4978252,4978252,-4223891,513211.4,,307,471,坏帮 总长1002 轻轻敲 塑料头 307
121,16:03:25,hit_121_20260730_160325.csv,512,NORMAL,LOW,0,0,0,0,1000000,2310828,2310828,-638282,240226.4,,307,,坏帮 总长1002 轻轻敲 塑料头 307
122,16:03:29,hit_122_20260730_160329.csv,512,DEFECT,HIGH,0,24,116,228,500000,4840814,4158221,-4840814,388657.4,,307,-79,坏帮 总长1002 轻轻敲 塑料头 307
123,16:03:29,hit_123_20260730_160329.csv,512,DEFECT,HIGH,0,68,113,558,500000,4769138,4769138,-4031171,749150.9,,307,251,坏帮 总长1002 轻轻敲 塑料头 307
124,16:03:29,hit_124_20260730_160329.csv,512,DEFECT,HIGH,0,47,116,447,500000,4392344,3383915,-4392344,-160719.0,,307,140,坏帮 总长1002 轻轻敲 塑料头 307
125,16:03:30,hit_125_20260730_160330.csv,512,DEFECT,HIGH,0,26,113,254,500000,5101097,4548428,-5101097,385839.9,,307,-53,坏帮 总长1002 轻轻敲 塑料头 307
126,16:03:31,hit_126_20260730_160331.csv,512,DEFECT,HIGH,0,24,110,242,500000,4844799,4514425,-4844799,399818.0,,307,-65,坏帮 总长1002 轻轻敲 塑料头 307
127,16:03:31,hit_127_20260730_160331.csv,512,DEFECT,HIGH,0,28,110,282,500000,5335228,3715619,-5335228,-272820.0,,307,-25,坏帮 总长1002 轻轻敲 塑料头 307
128,16:03:31,hit_128_20260730_160331.csv,512,DEFECT,HIGH,0,25,108,257,500000,4909657,3948359,-4909657,-5230.3,,307,-50,坏帮 总长1002 轻轻敲 塑料头 307
129,16:03:32,hit_129_20260730_160332.csv,512,DEFECT,HIGH,0,25,108,257,500000,4633040,3929611,-4633040,-192275.5,,307,-50,坏帮 总长1002 轻轻敲 塑料头 307
130,16:03:32,hit_130_20260730_160332.csv,512,DEFECT,HIGH,0,32,112,316,500000,5937134,4088150,-5937134,-317334.4,,307,9,坏帮 总长1002 轻轻敲 塑料头 307
131,16:03:32,hit_131_20260730_160332.csv,512,DEFECT,HIGH,0,31,112,306,500000,5877738,4050084,-5877738,-263271.7,,307,-1,坏帮 总长1002 轻轻敲 塑料头 307
132,16:03:32,hit_132_20260730_160332.csv,512,DEFECT,HIGH,0,67,108,577,500000,4723440,4723440,-4159970,592148.7,,307,270,坏帮 总长1002 轻轻敲 塑料头 307
133,16:03:33,hit_133_20260730_160333.csv,512,DEFECT,HIGH,0,40,117,353,500000,4588857,4588857,-3888313,403574.9,,307,46,坏帮 总长1002 轻轻敲 塑料头 307
134,16:03:33,hit_134_20260730_160333.csv,512,DEFECT,HIGH,0,25,111,250,500000,5044876,4847580,-5044876,458203.1,,307,-57,坏帮 总长1002 轻轻敲 塑料头 307
135,16:03:33,hit_135_20260730_160333.csv,512,DEFECT,HIGH,0,27,110,272,500000,4825630,3551212,-4825630,-282804.5,,307,-35,坏帮 总长1002 轻轻敲 塑料头 307
136,16:03:34,hit_136_20260730_160334.csv,512,DEFECT,HIGH,0,30,115,288,500000,4715223,3490421,-4715223,-335093.7,,307,-19,坏帮 总长1002 轻轻敲 塑料头 307
137,16:03:34,hit_137_20260730_160334.csv,512,DEFECT,HIGH,0,26,109,265,500000,4952952,4952952,-3514476,720209.4,,307,-42,坏帮 总长1002 轻轻敲 塑料头 307
138,16:03:34,hit_138_20260730_160334.csv,512,DEFECT,HIGH,0,39,108,402,500000,4635903,4635903,-3854194,438230.8,,307,95,坏帮 总长1002 轻轻敲 塑料头 307
139,16:03:34,hit_139_20260730_160334.csv,512,DEFECT,HIGH,0,67,108,577,500000,4458766,4458766,-4064796,336208.1,,307,270,坏帮 总长1002 轻轻敲 塑料头 307
140,16:03:35,hit_140_20260730_160335.csv,512,DEFECT,HIGH,0,28,112,277,500000,4461429,4461429,-4249249,241675.3,,307,-30,坏帮 总长1002 轻轻敲 塑料头 307
141,16:03:35,hit_141_20260730_160335.csv,512,DEFECT,HIGH,0,25,109,255,500000,4878415,4238165,-4878415,165551.8,,307,-52,坏帮 总长1002 轻轻敲 塑料头 307
142,16:03:35,hit_142_20260730_160335.csv,512,DEFECT,HIGH,0,22,108,226,500000,4549982,4448767,-4549982,222276.2,,307,-81,坏帮 总长1002 轻轻敲 塑料头 307
