hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
73,14:15:50,hit_073_20260730_141550.csv,512,DEFECT,HIGH,0,81,110,818,500000,4953541,4953541,-4021570,757630.1,,695,123,坏棒 总长 1002m 任意重度敲 塑料头
74,14:15:50,hit_074_20260730_141550.csv,512,DEFECT,HIGH,0,81,109,826,500000,4889446,4889446,-3818045,729462.9,,695,131,坏棒 总长 1002m 任意重度敲 塑料头
75,14:15:50,hit_075_20260730_141550.csv,512,DEFECT,HIGH,0,82,111,820,500000,4968602,4968602,-4623030,841123.9,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
76,14:15:51,hit_076_20260730_141551.csv,512,DEFECT,HIGH,0,80,110,808,500000,4884228,4884228,-4552570,936648.1,,695,113,坏棒 总长 1002m 任意重度敲 塑料头
77,14:15:51,hit_077_20260730_141551.csv,512,DEFECT,HIGH,0,77,109,673,500000,5477948,5477948,-4033708,1562966.3,,695,-22,坏棒 总长 1002m 任意重度敲 塑料头
78,14:15:51,hit_078_20260730_141551.csv,512,DEFECT,HIGH,0,33,109,336,500000,4993270,4993270,-4263176,1198035.5,,695,-359,坏棒 总长 1002m 任意重度敲 塑料头
79,14:15:52,hit_079_20260730_141552.csv,512,DEFECT,HIGH,0,33,109,336,500000,5133657,5133657,-4024395,1382308.4,,695,-359,坏棒 总长 1002m 任意重度敲 塑料头
80,14:15:52,hit_080_20260730_141552.csv,512,DEFECT,HIGH,0,80,111,800,500000,4823154,4823154,-4478584,1035098.9,,695,105,坏棒 总长 1002m 任意重度敲 塑料头
81,14:15:52,hit_081_20260730_141552.csv,512,DEFECT,HIGH,0,24,111,240,500000,5048784,4305652,-5048784,281187.6,,695,-455,坏棒 总长 1002m 任意重度敲 塑料头
82,14:15:53,hit_082_20260730_141553.csv,512,DEFECT,HIGH,0,25,113,245,500000,4756138,3196264,-4756138,-205230.4,,695,-450,坏棒 总长 1002m 任意重度敲 塑料头
83,14:15:53,hit_083_20260730_141553.csv,512,DEFECT,HIGH,0,24,113,235,500000,5071210,4592111,-5071210,578517.6,,695,-460,坏棒 总长 1002m 任意重度敲 塑料头
84,14:15:53,hit_084_20260730_141553.csv,512,DEFECT,HIGH,0,21,110,212,500000,4648032,4316731,-4648032,445882.3,,695,-483,坏棒 总长 1002m 任意重度敲 塑料头
85,14:15:53,hit_085_20260730_141553.csv,512,DEFECT,HIGH,0,21,111,210,500000,4510451,4510451,-4357984,607576.1,,695,-485,坏棒 总长 1002m 任意重度敲 塑料头
86,14:15:54,hit_086_20260730_141554.csv,512,DEFECT,HIGH,0,80,110,808,500000,4894055,4894055,-4277173,922237.1,,695,113,坏棒 总长 1002m 任意重度敲 塑料头
87,14:15:54,hit_087_20260730_141554.csv,512,DEFECT,HIGH,0,79,110,797,500000,4687700,4687700,-4631756,666888.2,,695,102,坏棒 总长 1002m 任意重度敲 塑料头
88,14:15:54,hit_088_20260730_141554.csv,512,DEFECT,HIGH,0,80,110,808,500000,4834233,4834233,-4446485,815029.0,,695,113,坏棒 总长 1002m 任意重度敲 塑料头
89,14:15:55,hit_089_20260730_141555.csv,512,DEFECT,HIGH,0,79,110,797,500000,5259978,5259978,-4322177,1266349.3,,695,102,坏棒 总长 1002m 任意重度敲 塑料头
90,14:15:55,hit_090_20260730_141555.csv,512,DEFECT,HIGH,0,80,110,808,500000,5045910,5045910,-4564751,926810.5,,695,113,坏棒 总长 1002m 任意重度敲 塑料头
91,14:15:55,hit_091_20260730_141555.csv,512,DEFECT,HIGH,0,81,111,810,500000,4831870,4831870,-4649081,797507.9,,695,115,坏棒 总长 1002m 任意重度敲 塑料头
92,14:15:56,hit_092_20260730_141556.csv,512,DEFECT,HIGH,0,82,111,820,500000,5082686,5082686,-4547042,1051599.1,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
